,Model,model,train_mae,train_rmse,test_mae,test_rmse
176,XGBoost_Close_150,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",28.852585899391528,39.270942369357485,79.07887623692642,128.61807973186356
177,LightGBM_Close_150,LGBMRegressor(verbosity=0),45.62261464462605,65.20640252068584,66.49530463271687,106.16212971006264
178,RNN_Close_150,"<Sequential name=sequential_52, built=True>",7665.8612022636435,9899.996965953671,7256.914812460827,9422.302154910414
179,LSTM_Close_150,"<Sequential name=sequential_53, built=True>",7903.123546458975,10084.833848232733,7494.177156722256,9606.230090976289
180,GRU_Close_150,"<Sequential name=sequential_54, built=True>",7809.924037791983,10011.964114595465,7400.977648055264,9533.69998748934
181,Bidirectional_LSTM_Close_150,"<Sequential name=sequential_55, built=True>",7819.962614502526,10019.79676509531,7411.0162250685735,9541.49499586739
182,LinearRegression_Close_200,LinearRegression(),61.289256058646615,95.78772643214491,65.91269720514563,118.18261345003768
183,Ridge_Close_200,Ridge(),61.28925598283502,95.7877264321449,65.91269711346395,118.18261320211752
184,Lasso_Close_200,Lasso(),167.53582088728726,248.45147634251774,168.79941116595518,250.4910663697515
185,RandomForest_Close_200,RandomForestRegressor(),24.34027421406506,39.19528933113662,67.3775147058826,126.81590792297499
186,GradientBoosting_Close_200,GradientBoostingRegressor(),60.62611854825857,86.29701419902659,79.99490970661795,133.71694557204884
187,SVR_Close_200,SVR(),3700.130000739937,5563.20664839063,3682.506301749649,5429.065100707375
188,KNN_Close_200,KNeighborsRegressor(),43.250443394512104,68.07922525032939,57.04040849673207,95.45062065195368
189,XGBoost_Close_200,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",29.112387827520212,39.57038068364725,75.71170468797872,140.54565533489833
190,LightGBM_Close_200,LGBMRegressor(verbosity=0),44.98853531414407,63.57533031518634,68.35577046265253,126.10576552309803
191,RNN_Close_200,"<Sequential name=sequential_56, built=True>",7690.643527318727,9907.271220386023,7575.573556378931,9763.538676417349
192,LSTM_Close_200,"<Sequential name=sequential_57, built=True>",7930.026507687589,10094.223376878024,7814.956536775476,9950.423028634463
193,GRU_Close_200,"<Sequential name=sequential_58, built=True>",7843.310260106813,10026.242616568607,7728.24028919195,9882.462787429462
194,Bidirectional_LSTM_Close_200,"<Sequential name=sequential_59, built=True>",7894.727390571717,10066.516067052333,7779.657419631059,9922.723533963948
195,LinearRegression_Close_250,LinearRegression(),61.62529812536019,96.82620914184966,68.6052860338822,105.06266911786172
196,Ridge_Close_250,Ridge(),61.625298041156185,96.82620914184973,68.6052857962782,105.06266887145583
197,Lasso_Close_250,Lasso(),221.51691381983898,331.0828855108032,223.17628950798166,344.63856867796454
198,RandomForest_Close_250,RandomForestRegressor(),24.482011359472285,40.46226590128916,65.95609967051068,104.87068288773105
199,GradientBoosting_Close_250,GradientBoostingRegressor(),60.78753940335446,86.9316774705748,76.53602641289046,111.14584342042227
200,SVR_Close_250,SVR(),3727.9462953163,5583.119526025327,3490.8495411665663,5218.403880605144
201,KNN_Close_250,KNeighborsRegressor(),44.072539391718585,70.27147867708169,57.53861614497534,87.78683374090738
202,XGBoost_Close_250,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",27.641637953230205,37.71630470599442,73.93347218244828,110.68111839098674
203,LightGBM_Close_250,LGBMRegressor(verbosity=0),44.809328563866266,63.60986714144626,69.03580697623576,105.02383662690957
204,RNN_Close_250,"<Sequential name=sequential_60, built=True>",7783.024474912024,9985.761696926525,7336.622612660643,9476.803794108575
205,LSTM_Close_250,"<Sequential name=sequential_61, built=True>",8027.093186233034,10177.14064445957,7580.691324093866,9666.988141502263
206,GRU_Close_250,"<Sequential name=sequential_62, built=True>",7899.7015695333575,10076.966386886384,7453.299707247438,9567.416333733892
207,Bidirectional_LSTM_Close_250,"<Sequential name=sequential_63, built=True>",7905.959991646861,10081.87334153873,7459.558129269446,9572.292634055344
208,LinearRegression_High_30,LinearRegression(),51.70891860251125,84.33452382633888,46.971743652443514,81.33601459176722
209,Ridge_High_30,Ridge(),51.70891865376922,84.33452382633894,46.97174376771766,81.33601490239857
210,Lasso_High_30,Lasso(),121.77593211091164,185.8241891334103,117.4999249380112,186.68810931433245
211,RandomForest_High_30,RandomForestRegressor(),20.898828589108906,34.299850878895796,51.830386327504065,87.08920244319845
212,GradientBoosting_High_30,GradientBoostingRegressor(),53.49042219638438,77.85490235816943,63.2818525957227,98.08534649532795
213,SVR_High_30,SVR(),3656.86475983068,5549.223510043746,3552.1282483032433,5377.452348667944
214,KNN_High_30,KNeighborsRegressor(),42.64642857142855,68.66916875356445,56.93303656597774,89.679421194004
215,XGBoost_High_30,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",30.635173248334173,42.24545845687806,60.64511790556066,100.75931631732048
216,LightGBM_High_30,LGBMRegressor(verbosity=0),46.17077569943641,67.709515913289,56.11088272319872,94.39302674939213
217,RNN_High_30,"<Sequential name=sequential_64, built=True>",7595.928742957216,9851.594003543672,7076.743561625519,9422.468035729196
218,LSTM_High_30,"<Sequential name=sequential_65, built=True>",7845.684641640594,10045.42375524822,7326.499460530244,9611.461843793066
219,GRU_High_30,"<Sequential name=sequential_66, built=True>",7765.352784705263,9982.808964089409,7246.167603373566,9550.36907053915
220,Bidirectional_LSTM_High_30,"<Sequential name=sequential_67, built=True>",7744.680881772182,9966.737323080557,7225.495700767045,9534.69414988541
221,LinearRegression_High_45,LinearRegression(),51.03913296167655,83.6164368128891,53.44070087134314,87.04724409415523
222,Ridge_High_45,Ridge(),51.039132960726526,83.61643681288918,53.440700668600414,87.04724349887563
223,Lasso_High_45,Lasso(),127.18027238564837,195.62209511424314,124.69104422997505,195.6331198020257
224,RandomForest_High_45,RandomForestRegressor(),20.88119971646291,34.37173348170405,55.408931419457915,87.78487695226771
225,GradientBoosting_High_45,GradientBoostingRegressor(),53.79528261732355,77.67793153837854,65.06191365502309,97.86781098781033
226,SVR_High_45,SVR(),3638.303848851598,5531.241026845224,3834.6067922869806,5772.335772113684
227,KNN_High_45,KNeighborsRegressor(),38.32932659932659,61.67294384980487,52.42652312599681,86.52092739351271
228,XGBoost_High_45,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",28.75901875716457,39.61387729802071,63.19081832666715,97.02231252667589
229,LightGBM_High_45,LGBMRegressor(verbosity=0),44.42348998121195,65.51645471817768,59.65292418394941,93.47590188655141
230,RNN_High_45,"<Sequential name=sequential_68, built=True>",7546.111422990701,9797.036338301117,7678.728355473423,10039.38490610018
231,LSTM_High_45,"<Sequential name=sequential_69, built=True>",7777.105358832098,9976.045867552224,7909.722291224235,10217.146707583828
232,GRU_High_45,"<Sequential name=sequential_70, built=True>",7712.466266130349,9925.737217557215,7845.0831986130715,10167.187936142502
233,Bidirectional_LSTM_High_45,"<Sequential name=sequential_71, built=True>",7680.88115490608,9901.215010801234,7813.498087375282,10142.836509833589
234,LinearRegression_High_60,LinearRegression(),51.52222468463135,84.22372210941079,49.88338323650952,80.41709862413047
235,Ridge_High_60,Ridge(),51.52222470927158,84.22372210941089,49.88338327024409,80.41709879455567
236,Lasso_High_60,Lasso(),148.03533106411135,224.93066274237344,128.54084510791682,198.61080128387724
